business_id,name,segment,segment_name
caB6Jx4hxS_tzBQnxhleHQ,She's Got The Muscle,1,Steady Mainstream Favorites
3kv7ToSuH1AtRdW4xpYxmQ,Tran's Hardwood Floor,0,Struggling / Mixed-Experience Businesses
2dvXhxTHkBVs-n86RFkMdw,Air Masters HVAC,1,Steady Mainstream Favorites
8ZhC29t_mepcAQ4OlN15NQ,Pure Fare,1,Steady Mainstream Favorites
BWzxqBOeSYhO5PXPyl_1sA,Missweet,1,Steady Mainstream Favorites
d_2gSlgHT0dVEAH1tQ88NA,Garage Passyunk,2,High-Traffic Bars & Nightlife
3k05inIjD0WOQkd71_VNrQ,Central Auto Service,0,Struggling / Mixed-Experience Businesses
sdgoSPed8xfctrR0NlRBHw,LiceDoctors - Philadelphia,1,Steady Mainstream Favorites
8s6DHDQ_RSp2aLQLXGQPwg,Aramingo Family Dentistry,0,Struggling / Mixed-Experience Businesses
f-sxY-bMaYE9WtpbLhzbig,Szechuan East,1,Steady Mainstream Favorites
MBXWooDbmhwUYDe8HWVRQA,Ava Nail Spa,1,Steady Mainstream Favorites
7Z93_XZ7VKes9uHymhFXuA,Lucky Brand Jeans,1,Steady Mainstream Favorites
uB12vX5p9T8z0g2Eq3bBBQ,Marigold Kitchen,1,Steady Mainstream Favorites
ODxEEgKQoacLOiiBsCKUzA,Ivy Nails,0,Struggling / Mixed-Experience Businesses
zO3DCDa9l-AgVm3R8oXqXg,Tree Tech,1,Steady Mainstream Favorites
SXhPAG6C19kguKpTKE-5mw,Snap Kitchen,1,Steady Mainstream Favorites
ltDKILnZ0VAq0FLa0fp3_g,¡Juice!,1,Steady Mainstream Favorites
SJ3JA9EwBmQeQJXxC8T0vw,Tea Bowl Shop,1,Steady Mainstream Favorites
drvcAOOScpy-txLfImR4JQ,Home Gallery Furniture,0,Struggling / Mixed-Experience Businesses
NkYhL3h6wHI8aeFeWrgO_Q,China Ruby,1,Steady Mainstream Favorites
L9wRaPRmm6k3O1w9mEszYw,Bistro Sorriso,1,Steady Mainstream Favorites
xSALjCBZUzmUlQh488VDKA,Getaround,0,Struggling / Mixed-Experience Businesses
wLMKPkH0t9kN-RLIJ26ORQ,Oath Pizza - Fashion District,0,Struggling / Mixed-Experience Businesses
hgGyfl_x1zf6uBrDxyPUKQ,Promgirl,0,Struggling / Mixed-Experience Businesses
E-KO6_dNGEcuGy4vUL-QJQ,Esthetique Dental Group,1,Steady Mainstream Favorites
bY7hmJIeP8lDequJWEgS3A,US Post Office,0,Struggling / Mixed-Experience Businesses
1GtznWHocNxSCunIKUzcmg,Broad Street Bullies,2,High-Traffic Bars & Nightlife
I4cEvMuHycbWp34Ayh57DQ,Jc Bake Shop,1,Steady Mainstream Favorites
RVNa2Uauy3C4aggmjlSc5Q,Emerald Windows,1,Steady Mainstream Favorites
m-EmxI6FmscRNfyA85layA,The Little Treehouse,1,Steady Mainstream Favorites
KUYLBfW9vRNmhBn5mmRSQg,Adobe Cafe,2,High-Traffic Bars & Nightlife
WPZFuRKFvT-Xy9FPPX9CpA,Primo Burgers,1,Steady Mainstream Favorites
D8NEBGvh1DVHbyEs2cWVAQ,McDonald's,0,Struggling / Mixed-Experience Businesses
OliqvG_1thS-T0xQrHZueg,Chix & Chicks,1,Steady Mainstream Favorites
RlLS1Z76GTXh2cjGAdLaQA,Sweet Charlie's,1,Steady Mainstream Favorites
1U7T6r0LiwvD_fZEcp3JBQ,Warby Parker at Art in the Age,1,Steady Mainstream Favorites
dvYS0Y_RHFGyR4Q29rqm3g,Dibbs BBQ,1,Steady Mainstream Favorites
QlTsoRTRxMztgkB0CAvYYA,The Cutting Point,1,Steady Mainstream Favorites
brBBW8wLh4Q3BXmKtSELCQ,The Center For Growth,1,Steady Mainstream Favorites
HRwwyvm2RiMdaTWOwzhpTg,BJ's Wholesale Club,0,Struggling / Mixed-Experience Businesses
F6WK9qGM3WH2HiGmDt4YtA,Greg Stefan Studios,1,Steady Mainstream Favorites
yh_Rgiw_GPR9ZJWQjtDJhg,Beadworks,1,Steady Mainstream Favorites
ByeT-qLkYOT5pSOFt9iDkA,Steven's Dry Cleaners,1,Steady Mainstream Favorites
UG5PDzdKA2n3jd854QJpiQ,Ruby Chinese Restaurant,0,Struggling / Mixed-Experience Businesses
zyMkbavgHASQtqVwaock9A,3 J's Cafe,1,Steady Mainstream Favorites
FWr8f-mfdoDu6BdNh8Q8QA,CVS Pharmacy,0,Struggling / Mixed-Experience Businesses
CQhY6tuC5lztz-7uosT_5A,Pure Tacos,0,Struggling / Mixed-Experience Businesses
lEIf_o32rRWcpAeV6pshmA,Revel Ride,1,Steady Mainstream Favorites
wtL_W_OZ_JMqGBdt1oAJ3Q,Momma Mia's Pizzeria,1,Steady Mainstream Favorites
LAx7f7-pG9-8U399x9Tp2A,TaKorean,1,Steady Mainstream Favorites
QqOKPUl7aNiW4IN_Ij2mBg,Café Bustelo,1,Steady Mainstream Favorites
ANmX99M5KtNWi5g39TFIKw,Noobar,1,Steady Mainstream Favorites
EDdK4fWHafdU74GF00Xbew,Broad Street Cleaners,1,Steady Mainstream Favorites
0uWnByfZNCs0MU1Ag10ujw,Popeyes Louisiana Kitchen,0,Struggling / Mixed-Experience Businesses
oXr3EhnQCqA8SNWIZ3H4Fg,Little Spoon Cafe,1,Steady Mainstream Favorites
ugRlYwSaNwlAjld-eUWKIg,Freedom Church,1,Steady Mainstream Favorites
Np8pLMEE-V_E1ZduSQAJ1w,Somerton Beverage,1,Steady Mainstream Favorites
bIBa32BEOIASBRDe0kIHag,DICK'S Warehouse Sale,0,Struggling / Mixed-Experience Businesses
cvMWtPYhhVfgi4Pc6wFpNQ,Ten Six Club,2,High-Traffic Bars & Nightlife
iGwpAmEWTxattlhkuG6eDQ,Steak 'Em Up,0,Struggling / Mixed-Experience Businesses
x3eNFvMD1LaqpBnJSD6A9Q,P N B Breakfast,0,Struggling / Mixed-Experience Businesses
lz14YVILCrnI1ij6FJ3ItQ,Wings To Go Roxborough,0,Struggling / Mixed-Experience Businesses
HwtynrR0JtrHBzqLUfqRUw,Kobawoo Express,1,Steady Mainstream Favorites
KFkTHcQ_jlebGV_WigGadQ,The Punk Rock Flea Market-Dome,1,Steady Mainstream Favorites
7pe_s16qSxYytikyOgrzxQ,Illuminare,1,Steady Mainstream Favorites
6JNQFy_qdIQ9Wd8rcnhcZA,Regal Ballroom,0,Struggling / Mixed-Experience Businesses
VM4QU1KR0dmW2IFTkmFTIw,Joe Coffee Company,1,Steady Mainstream Favorites
mLDc_u44EiqJCSR3L4nQZw,Attic Brewing Company,2,High-Traffic Bars & Nightlife
fiIoC-QwgqOBbeL7NPu0bA,Taco Bell,0,Struggling / Mixed-Experience Businesses
hN6huRd198jplKWFIPjJmQ,Funari Public Adjusters,1,Steady Mainstream Favorites
EIMdpFSVbzITAn89Ha1eoA,Ulta Beauty,1,Steady Mainstream Favorites
ELMF8I3FN52Rokd8eK1hhQ,Rent Campus,0,Struggling / Mixed-Experience Businesses
-XFGOFiHD8AE3ihfErB-uQ,Wellington Apartments,0,Struggling / Mixed-Experience Businesses
lDJsJI1Ixe3tjPxoHC_Lvw,Hot Spot Pizza,0,Struggling / Mixed-Experience Businesses
K9cXWQFJrYL4AN9RCCPjJw,Surf And Turf Truck,1,Steady Mainstream Favorites
No_76chEpbjTWS-6x3xGXw,Shenanigans Under The El,2,High-Traffic Bars & Nightlife
NxB8M1wnJQ5xoXDiUgqmIg,Burger King,0,Struggling / Mixed-Experience Businesses
Fv6EIYsJaUCqyvvAr6kLew,Evergreen Cheese Chestnut Hill,1,Steady Mainstream Favorites
45qdGcVB516AzDYyPDiY0g,Subway,0,Struggling / Mixed-Experience Businesses
jvPFC9WqnuC39MJTDMprVA,Bank of America Financial Center,1,Steady Mainstream Favorites
ZaqQ-iU_Axwp8w8OptKgWw,SPIN Community & Fitness,1,Steady Mainstream Favorites
-gWSPVXmvDBbOA0f-hIaeA,Rose 4 U Florist,1,Steady Mainstream Favorites
xLgVWOSAeT19zKb9Xo60KQ,George's Corner,1,Steady Mainstream Favorites
fK_Fd8-KmGV-ASIIjJwfdQ,Sugar Philly Truck,1,Steady Mainstream Favorites
FppRGRWQxEs0BkA75MmsxA,The Chilly Banana,1,Steady Mainstream Favorites
uIkucEmug8n1Rpp0DyyAcg,LA Fitness,0,Struggling / Mixed-Experience Businesses
iI2ZEeSHaPOhXdCauhYNMg,Winchester Walk Apartments,0,Struggling / Mixed-Experience Businesses
iTn6lKqyEmKXyvRFQ32UfQ,PHA Adult Medicine,0,Struggling / Mixed-Experience Businesses
2Gn_WhIitWsxYrDb45VCLQ,N & E Agora Gourmet,0,Struggling / Mixed-Experience Businesses
I1pRPU_OB8-gzgKOSl9zFg,Society Hill Society,1,Steady Mainstream Favorites
eY8exh1aLVVhW6z_M0u_Eg,Pho Ha Saigon,1,Steady Mainstream Favorites
Fk7Ba6M0tPiVi_Tf3azO3w,Gary Charles & Associates,0,Struggling / Mixed-Experience Businesses
Xck-KZiOi9ZWXG5hNuulLQ,Sassafras Market,1,Steady Mainstream Favorites
6_T2xzR74JqGCTPefAD8Tw,Morimoto,2,High-Traffic Bars & Nightlife
hT9weRMZuJjl6Ca1EskmNA,Pete's Famous Pizza,1,Steady Mainstream Favorites
eNeVdj_VqC3p5ofo7SKEyQ,Wendy's,0,Struggling / Mixed-Experience Businesses
eov1KX7DORDFBPXqHbvGnw,Glenloch Locks,1,Steady Mainstream Favorites
zB2I7qEx_tg7a2imRCJokg,Philadelphia Vintage & Consignment Shoppe,0,Struggling / Mixed-Experience Businesses
DUob26H7hiDCM4ubXMsn5A,Noah's Pizza,1,Steady Mainstream Favorites
eazV3X8nptiyZk_w-LHXLA,Miss Kathy's,1,Steady Mainstream Favorites
nk7fI9Vj7L-kKdXOB7cKIw,The Irish Memorial Monument,1,Steady Mainstream Favorites
38nh08XWZYTHo7tb02Pdkw,Philly Official Guide,1,Steady Mainstream Favorites
su5d05lDCH9D32szc6xChg,Top Cleaners,1,Steady Mainstream Favorites
r28TgTsWsmRH7nzrWEgVHQ,Flat Rock Saloon,2,High-Traffic Bars & Nightlife
IjaRokBRNoiY2c9_nI-SaA,Mike's Auto Body,1,Steady Mainstream Favorites
UUegcQkfeZyMCW_BM01Z3A,Degovanni Collision Experts,1,Steady Mainstream Favorites
9o24I4GqjDBQQa0vK68cXQ,Rothman Orthopaedics,0,Struggling / Mixed-Experience Businesses
HW5LkI9qeqVDwHqhd00_8A,The Happy Rooster,2,High-Traffic Bars & Nightlife
KGvGSfvlWzurRu247ckEPw,Four Points by Sheraton Philadelphia City Center,0,Struggling / Mixed-Experience Businesses
wkQb18eIMyb5Fvzg5LOlCg,Health Grad Advantage,1,Steady Mainstream Favorites
8WGx4nyapGrL0p5sKKgPxQ,Dantonio's Pizza,1,Steady Mainstream Favorites
OBFrA7Xz3cS1JG3xMafplw,Just To Serve You,0,Struggling / Mixed-Experience Businesses
rrNikwFH9Gk31dbV332F4A,Complete Nail Spa,0,Struggling / Mixed-Experience Businesses
xoHg2bSnRSnfLlSgnCQ_TQ,Lavender Foot Spa,1,Steady Mainstream Favorites
A1njfi_pCHL8Tnx_OirENA,PNC Bank,0,Struggling / Mixed-Experience Businesses
0G4RIJw89Bj4FT7IWYnZ7A,Brewerytown Bicycles,1,Steady Mainstream Favorites
93K-xlLwLnwcFuV2r2MI6Q,Thai Square Restaurant,1,Steady Mainstream Favorites
EryhKE6cP5M_dZkp6DBNcQ,Girard Auto Body,1,Steady Mainstream Favorites
n874MqUWsFiJ7NGxorBTUg,Napoleon Burger,1,Steady Mainstream Favorites
EGqZQOR7R2Y_izHXiAx7Qw,Chopstick & Fork,1,Steady Mainstream Favorites
O0wAG9M_7HHs6sCS3w6lTA,Zipf's Candies,1,Steady Mainstream Favorites
0gM31ZJkgi9pYfYrgbhj-Q,"Craig T Wakefield, DDS",1,Steady Mainstream Favorites
rjdUiKAXXYHIH20zVTcPXw,19 Degrees,1,Steady Mainstream Favorites
Tl05Hzo5HvxMXwEZ_pnRnQ,Zara,0,Struggling / Mixed-Experience Businesses
dGyW8a78NJfwQZVllZ98wA,The Crefeld School,1,Steady Mainstream Favorites
Y5S_AUSW8EjswVf9JAi-0w,Horizons,1,Steady Mainstream Favorites
-32hOCwsuKd04WO-HQyYFg,Pine Street Pizza,0,Struggling / Mixed-Experience Businesses
6FrR7PxU3h6r4io6sCENJA,Wyoming Pizza,0,Struggling / Mixed-Experience Businesses
AfM_dYO_LTqQz33qHbT45A,"Mamoun's Falafel - Philadelphia, PA",1,Steady Mainstream Favorites
LhWV3p52q4TXXoa2uJuiSw,TD Bank,0,Struggling / Mixed-Experience Businesses
VRGS76RTMclRUD8n3H30yg,South Philly Bar & Grill,2,High-Traffic Bars & Nightlife
nIQmsGI522L55aJa4vckXw,Master Countertops,1,Steady Mainstream Favorites
-R8qYNbQq8g1abR5IpGgWw,Best Handyman Services,0,Struggling / Mixed-Experience Businesses
nlJJznD8hiNWylGgcQksxA,Hello World,1,Steady Mainstream Favorites
pdXEjhNzy5YERGk_wBA9Lw,Avenue Cup Cafe,1,Steady Mainstream Favorites
OTAkh_bxR_i2rIH4dyU-xg,Lapstone & Hammer,1,Steady Mainstream Favorites
h_NMnqT_HGZbJr2d8nDJEw,Potbelly Sandwich Works,1,Steady Mainstream Favorites
g9doWs1fgSNHbQjbkrlTxA,Virgin America,1,Steady Mainstream Favorites
0tamJjc_EA4uLJOhb9dtgw,Beauty Shop Cafe,1,Steady Mainstream Favorites
99v5aJGZRvEC1LOsVHafTQ,Rita's Italian Ice,1,Steady Mainstream Favorites
uLFWNFkm6E7JIyq3T5PMYA,Busybee Design,0,Struggling / Mixed-Experience Businesses
hPu9RUh8v3WCFhJQu52VzA,The Igloo,1,Steady Mainstream Favorites
AAYzFH0HjSUNL2nLScutxQ,Wawa,0,Struggling / Mixed-Experience Businesses
gLy70C_C07OMDryHSdMJMg,Wellfeet Spa,1,Steady Mainstream Favorites
D192-Jekm0LxaUzKYeynqg,Sunoco,0,Struggling / Mixed-Experience Businesses
tf2nzjkP8XGIeU-lg767XA,Tredici Enoteca,2,High-Traffic Bars & Nightlife
bE21yS3xO1mb9m-4ck5Wlw,Caring For Cats,1,Steady Mainstream Favorites
gRDObeUJCIPYPUXya51TEw,Ed's Barber Shop,1,Steady Mainstream Favorites
HxqKo-FK8L_f_xPpBtebQQ,Silence Dogood's Tavern,2,High-Traffic Bars & Nightlife
mgdXl0-Gl6rbcW5M0sqRpA,HOWL Awareness Center,1,Steady Mainstream Favorites
YCQ7T0IIggvI2Ed2q0PhvA,Checker Cab Philly,0,Struggling / Mixed-Experience Businesses
9OhPfV0C3Q49l5tSre2MuQ,Kabobeesh,1,Steady Mainstream Favorites
npeS6PPvWIQYGjydHLfliw,1 Stop Smoke Shop,0,Struggling / Mixed-Experience Businesses
3MIsXwx5zVmlwzRx9UnuFQ,Perkins Restaurant & Bakery,1,Steady Mainstream Favorites
iwgD5oRuzluhE6BeGrmx8w,Vertical Maven Group,1,Steady Mainstream Favorites
EQyFENS3MWYRuDt6Ty6QJQ,Street Food Philly,1,Steady Mainstream Favorites
Lu9d6M-BqZfcP6MKYZL50w,Verizon,0,Struggling / Mixed-Experience Businesses
n3aePf41-l4j7RlnvFoklA,Ms Esthers Breakfast,0,Struggling / Mixed-Experience Businesses
G-FrjKHpQVoH_P1saaMNRQ,Kingston 11,1,Steady Mainstream Favorites
DDFnIMsUjCHVOE72y86TfQ,Dunkin',0,Struggling / Mixed-Experience Businesses
WX2exxux0FS2HwRVaRdhaQ,Stone's Beer & Beverage Market,1,Steady Mainstream Favorites
NB4v-qVa5WiDPeVVrQzY5g,Santander,0,Struggling / Mixed-Experience Businesses
3czT65zbslmUQSkzCPfp8Q,Falafel Exotic Cuisine,1,Steady Mainstream Favorites
5WsZsFzt1pvEuIKVo9zNOg,Nigro Insurance Agency,1,Steady Mainstream Favorites
sufuurZ3BVVSqxAthIxJiQ,VaceTime,1,Steady Mainstream Favorites
QUSctIF_D2yv_NJeokhXFw,Condesa,2,High-Traffic Bars & Nightlife
QISVebCBgXX3AXog7Lex7g,Burlington,1,Steady Mainstream Favorites
mBgfK8HLthPOMPkEbYLW-A,The Bottle Shop,2,High-Traffic Bars & Nightlife
qNuF6SJ0VoxiMOVDxlG0oA,AT&T Store,0,Struggling / Mixed-Experience Businesses
fz7lObwcS7UWJlSGxgGH_g,Van's Nail,1,Steady Mainstream Favorites
LaXtCyzVwvakxtf_ym2Gwg,Never Give Up,1,Steady Mainstream Favorites
GPs4ssH_b7aG-xlI7_eung,Wandas Dominican Unisex Hairstyling,1,Steady Mainstream Favorites
GqFDqjsoyLGlxMJAWHjFmg,DeTours Touring,1,Steady Mainstream Favorites
9hd07-PcvgF15zDFqgNsPA,Lifesport Fitness Resource Center,1,Steady Mainstream Favorites
-1DxQ1CxSc_JCxzKm9bglg,British Airways,1,Steady Mainstream Favorites
J-sxpWHWh8Q-85nEhcEYdw,Jefferson Station,0,Struggling / Mixed-Experience Businesses
C7-biE04ycMX_riCKIWLlA,Fineline Auto Spa,1,Steady Mainstream Favorites
pFR6-Py-CyIDiXyJer2aqQ,Suprema Coffee Roastery,1,Steady Mainstream Favorites
1MbwLxXrQk7H1FOidg8hoA,Yummy Pho,1,Steady Mainstream Favorites
a9WQqkW7OOSwPRl-0gYOeQ,Wrti-Jazz 90.1 FM,1,Steady Mainstream Favorites
_aO_GP15Zrh7wcOuvaXnNw,Rodin Museum,1,Steady Mainstream Favorites
7Oq3AI3omXpvcN9xDzNeLA,Derek's,1,Steady Mainstream Favorites
ErcLBEFjqr4nGbF4ozrvgg,Don Barriga Mexican Grill,1,Steady Mainstream Favorites
IXA7wKzcL7A9dEJ0AStN9g,Fashion District Philadelphia,1,Steady Mainstream Favorites
Q8qE2wKE1x8O2OuIjtP69g,Philly Vespa,1,Steady Mainstream Favorites
PCmoZ6i5fXLKti6SmykDNg,Saxbys,1,Steady Mainstream Favorites
g0iCVzC9wUaELvX68ADrsg,Thomas Maggiano Auto Repair,1,Steady Mainstream Favorites
ZzHq3-gBQtHsy9lZg2sy-Q,Hertz,0,Struggling / Mixed-Experience Businesses
2RBTyU9xrxEkyDBMuVvGxw,U-Haul Moving & Storage of Overbrook,0,Struggling / Mixed-Experience Businesses
tvBz80VKCtWAVbA6VmJufg,Four Points by Sheraton Philadelphia Airport,0,Struggling / Mixed-Experience Businesses
Z4-e40Yj68w_-XaNTp62LA,Hamilton Court Apartments,0,Struggling / Mixed-Experience Businesses
zJArQ1uARHmSDrW-ftRV5g,La Lupe Restaurant,1,Steady Mainstream Favorites
9VUqkRrEpDFmnPUAZ6yqcA,MATAN,1,Steady Mainstream Favorites
onAxL1mLxQb4TzZrJ2rYMg,Harry G. Ochs & Sons,1,Steady Mainstream Favorites
GXM_Uitc3Ep8CvwEq_kpcQ,City Garden Chinese Restaurant,1,Steady Mainstream Favorites
Jg9kkOl4sx2AXJVohbpSiw,South Philly Barbacoa,1,Steady Mainstream Favorites
6mZ99K1Ge3vkXnygDYw1Jg,Keating's River Grill,1,Steady Mainstream Favorites
yAwSBNIaS2OaRcwuPTJOoQ,Ms D's Soulfood & BBQ,0,Struggling / Mixed-Experience Businesses
mY-f_wX09rcopQczhHkGyw,Fine Wine & Good Spirits - Premium Collection,1,Steady Mainstream Favorites
IEshRsQ4MJLy3urbWgURFQ,Rittenhouse Instant Press,1,Steady Mainstream Favorites
ta8J3DO8Qq5v-BaHffwGBA,Pickwick Pharmacy,1,Steady Mainstream Favorites
KZ2V1ZPnrwoT0zcJunyIQw,Schlesinger's,1,Steady Mainstream Favorites
FemC1HzXmvotxIxLZW06Cg,Rimedio,1,Steady Mainstream Favorites
9JnWIC8AxZB_WoQSqMudtA,Philly's Nails and Spa,1,Steady Mainstream Favorites
h5jnFlvF55kDWC_GGlKMAQ,Llama Tooth,2,High-Traffic Bars & Nightlife
-rDhWLQJ28L2ttkaftdZNQ,Martabak Ok,1,Steady Mainstream Favorites
8WgMeCwJZdgpM5g2eiCKVw,Garfield Refining,1,Steady Mainstream Favorites
bnMFmRBMje1rcGHfrs_5Ug,Iannelli's Bakery,1,Steady Mainstream Favorites
HPHmPInnyYFbK8B6cYFaWw,South Philadelphia Pediatrics,0,Struggling / Mixed-Experience Businesses
cKLrTvokOdcgoEoHOXkfYg,Sakura Japanese Cuisine,1,Steady Mainstream Favorites
bWJZiwXPWgtlmDDyt-YCEw,Dunkin',1,Steady Mainstream Favorites
jsL0EmA3k75npcRvleq2VA,Food From The Heart,1,Steady Mainstream Favorites
vgNNwYjdZ_waBvgUcwtefA,The Dining Car & Market,1,Steady Mainstream Favorites
mMhommZcOLN0iEMk2lGd-A,Simple Dry Cleaners,0,Struggling / Mixed-Experience Businesses
Qhi17dmb6XCvP8axcJMYGA,Wendy's,0,Struggling / Mixed-Experience Businesses
UgmNVN29KpOvzwwdUpTgbA,Beer Cakes Philly,1,Steady Mainstream Favorites
_evTKuGvzfQJzDlnf6FMdQ,Green Line Cafe,1,Steady Mainstream Favorites
BFyfkA4u8tmSIvoZmEN00Q,Bentoulis Pizza,1,Steady Mainstream Favorites
JFjEZFxZwBQx7DkmqzCk6A,4 Fathers Philadelphia,2,High-Traffic Bars & Nightlife
50xXV9yxwkbcIcIb19X6vw,Excel Medical Center,0,Struggling / Mixed-Experience Businesses
nwpt_kMoqaQXHgRH67UWyg,Swallow,1,Steady Mainstream Favorites
IhtoO_V7a9iNOew2cszvZQ,Nori Sushi,1,Steady Mainstream Favorites
cOKIKCLuUiWMUIb6Fp5N4w,Original Village Pizza,1,Steady Mainstream Favorites
h2MaP8_ZJ3HqsgSPLeQNaw,Evan's Pizza,0,Struggling / Mixed-Experience Businesses
E9pmORNtyX53ZLWEZx4N-w,Tay's Soul Food,1,Steady Mainstream Favorites
bbanucGYOlGocn5HMioN5A,The Packard Motor Car Building,0,Struggling / Mixed-Experience Businesses
s9iwGRuF3MubGbFiuthmzA,The Computer Fixer,0,Struggling / Mixed-Experience Businesses
Qznis2luMOIAnPoTmeIsNw,East South Asian Cuisine,1,Steady Mainstream Favorites
wWTeWMAhnHBSENOHxuz5iA,dRemodeling,1,Steady Mainstream Favorites
UTVvCIMgSAbUx2stCRAJzQ,Happy Sunshine Food Truck,1,Steady Mainstream Favorites
SaUfATQQEIy1_d3d6CcKMw,Christopher Baker Realtor® - Coldwell Banker Preferred,1,Steady Mainstream Favorites
R7ph4P-3kc6Y545W4Cb1dA,J Davis Printing,1,Steady Mainstream Favorites
tqfNtRsR1FJewqjcaD3mTw,Penn Center Beauty Supply,1,Steady Mainstream Favorites
z3vQl4fABRCMe2x5_BjIfQ,Skin Palette,1,Steady Mainstream Favorites
-qpFT-RgBE2QXVcSjq57lQ,Spanish Island Restaurant,1,Steady Mainstream Favorites
SX8nc0jRY2zNF0uAWMCosA,Dooey's Road,2,High-Traffic Bars & Nightlife
DVcUOGr69wMY8-8n32KqsQ,Audrey's Caribbean Kitchen,0,Struggling / Mixed-Experience Businesses
CJZbAeev7m4Ez414gqrU1g,The Granary,0,Struggling / Mixed-Experience Businesses
r0v7afVT1OHM6y_52xFJ2A,Express,1,Steady Mainstream Favorites
kxkYTD1bslb5PsRwJknZPQ,Chocolate City Hair Studio & Day Spa,1,Steady Mainstream Favorites
_XM7-X5Lc-e_T1S71ri-GA,Zhong Gang Bakery,1,Steady Mainstream Favorites
-54X2p-t4_toIoem4k_SvA,Keystone Health Plan East Hmo Member Services,0,Struggling / Mixed-Experience Businesses
ySbvdb9W5_Y5-T-LXGALOA,East Falls Cleaners,1,Steady Mainstream Favorites
rnIvR9CYTr6mIe4BthsaMw,Federal Reserve Bank of Philadelphia,1,Steady Mainstream Favorites
-VH4B5o1sjZueC6go9FB1g,Dorsey's,2,High-Traffic Bars & Nightlife
vtSisxaozZ7HWpBl_W7VaQ,Time,2,High-Traffic Bars & Nightlife
R0yS7JKOouL5_sHZhK_CKw,Ross Dress for Less,0,Struggling / Mixed-Experience Businesses
TspDezwYjRIlEPygYlDZeg,Zanzibar Blue,1,Steady Mainstream Favorites
U5RKOpCrSDa2s1C_d8Uhng,M S Mart,0,Struggling / Mixed-Experience Businesses
0OVkfxmZg637nt-A5URM2Q,AMC DINE-IN Fashion District 8,0,Struggling / Mixed-Experience Businesses
iujthokh-GWKGbRuAvaAQA,iGenius,0,Struggling / Mixed-Experience Businesses
Xd4zuMFPSWcCsOQDXJBzWg,Siani's Salvage,0,Struggling / Mixed-Experience Businesses
FfIW_oKFGHJokwcdpu_Ijw,Sugar Philly,1,Steady Mainstream Favorites
XoWuFNzK_1THFPevPjNZTw,Healthy Bites to Go,1,Steady Mainstream Favorites
goyOq9YY_IeKINMppe9Pqw,Sweet Jane Vintage,1,Steady Mainstream Favorites
LiHdRXlcj0GDm_e97oiwKw,Pure Fare,1,Steady Mainstream Favorites
OdHLRVHhMvrFHK0cGj4nCg,Le Baobab,1,Steady Mainstream Favorites
eA3kfdDTOPAT3NfRhKOtiQ,Romano's Catering,1,Steady Mainstream Favorites
hX_8ZUmIqWFWzjdiPrf23w,Termini Bros Bakery,1,Steady Mainstream Favorites
gDJJDfhnUSUNkVFlpPx9dw,NFL Draft In Philadelphia,1,Steady Mainstream Favorites
LNKcNCo6gMjEPggKAN8uTw,Darren Essen Locksmith,1,Steady Mainstream Favorites
T-W7Zn6hd3ChwseyccgZDg,Baril,2,High-Traffic Bars & Nightlife
VG1RKFwh_F8KX38Idnsy8g,Liberty Pizza and Grill,0,Struggling / Mixed-Experience Businesses
AqX_5srdyAS1tNiqC3mDvg,Noche,2,High-Traffic Bars & Nightlife
LiENf54-IvO7aSSI_-j_Qg,Bierstube German Tavern,2,High-Traffic Bars & Nightlife
jeYFaeEOxvbWKDTZMhKIFw,Stephanie Nolt Photography,1,Steady Mainstream Favorites
5IAssDyBqi9EQ_5sz5PZzg,Ralph & Rickey's Pizza,0,Struggling / Mixed-Experience Businesses
jSMqQraH0LOipwu8Z3Srqg,Sit & Spin Records,1,Steady Mainstream Favorites
UzOO6YK3KfEotDGqjZvKzA,"Advanced Plumbing, Heating & Drain Cleaning",1,Steady Mainstream Favorites
mEXMu50bsQsMQcwmKXafqg,A1 Salon,1,Steady Mainstream Favorites
st57zR7LGWsv8zIoOU5rkQ,Sally's Flowers,1,Steady Mainstream Favorites
JAeJ7ziCPs64JlowBQyK_w,Milk + Sugar,1,Steady Mainstream Favorites
dGaidaNAdxm_leuUqYHNog,The Six Pack Store,0,Struggling / Mixed-Experience Businesses
Fzd22oK4wFqGTU1BmMlSGw,Mama's Wellness Joint,1,Steady Mainstream Favorites
-OPowcQMNgdjzofWhD9uvw,Chinese Tai Chi Center,1,Steady Mainstream Favorites
fGC3F9m39I7TEvgrb3KQQw,Cafe Nola,1,Steady Mainstream Favorites
iyKFhga8A_KoHomOdaQC_w,Core Inspection Group,1,Steady Mainstream Favorites
54q7tvEh92SREvpgSSBSnw,Palmera  Coffee,1,Steady Mainstream Favorites
DRMEopD9Td8OoDk-JWm1Rw,Xi'an Sizzling Woks,1,Steady Mainstream Favorites
XyooQXUzZPRm_cJtVt8euQ,Roxborough Auto Service,1,Steady Mainstream Favorites
SQ5MGbrVvmI6aC9HvEVFVw,Niji Sushi House,0,Struggling / Mixed-Experience Businesses
VCTI7doVpU094lugVBP_DA,Boston Market,1,Steady Mainstream Favorites
OSZBQXRzoW2qNkKzUWRuug,Hook & Master,2,High-Traffic Bars & Nightlife
s-3wrVMDgwj-Ts-y4BpG3g,Barefoot Doctor Community Acupuncture Clinic,1,Steady Mainstream Favorites
ZHYOgSeOUaJCy0PQ5tig-w,Community College of Philadelphia,0,Struggling / Mixed-Experience Businesses
